      1000	   8123.76433660
      2000	   8437.75041017
      3000	   8581.58525099
      4000	   8373.48907554
      5000	   8522.97338940
      6000	   8262.42570362
      7000	   8328.01800591
      8000	   8473.66996987
      9000	   8314.73730502
     10000	   8428.49717972
     11000	   8219.02543634
     12000	   8281.32120632
     13000	   8258.23310983
     14000	   8306.28362082
     15000	   8373.95805536
     16000	   8489.95386034
     17000	   8414.50879569
     18000	   8262.52424402
     19000	   8160.42831666
     20000	   8353.92000402
     21000	   8127.92498805
     22000	   8418.60566155
     23000	   8276.24992148
     24000	   8387.96511315
     25000	   8350.41976306
     26000	   8213.52636355
     27000	   8442.25756567
     28000	   8400.28222702
     29000	   8227.19102493
     30000	   8528.67961853
     31000	   8605.08750694
     32000	   8523.68428509
     33000	   8517.08599587
     34000	   8389.54813635
     35000	   8566.08245757
     36000	   8313.00985855
     37000	   8487.57583437
     38000	   8531.90976193
     39000	   8353.59245885
     40000	   8430.82660215
     41000	   8391.54501881
     42000	   8504.45078133
     43000	   8427.08420824
     44000	   8191.20247761
     45000	   8499.05837488
     46000	   8460.46887672
     47000	   8577.59578797
     48000	   8415.74640736
     49000	   8316.45394797
     50000	   8380.46544486
     51000	   8471.89796396
     52000	   8315.45197177
     53000	   8332.46861698
     54000	   8490.89523040
     55000	   8326.13343215
     56000	   8563.16103967
     57000	   8340.96549760
     58000	   8371.24716768
     59000	   8359.79907830
     60000	   8602.96498601
     61000	   8297.52883100
     62000	   8492.15557767
     63000	   8581.21795794
     64000	   8667.62396731
     65000	   8491.76821597
     66000	   8475.28811525
     67000	   8336.26650545
     68000	   8347.13449140
     69000	   8540.89467726
     70000	   8430.93521661
     71000	   8369.62397137
     72000	   8458.79119894
     73000	   8339.89365380
     74000	   8407.53111784
     75000	   8265.76392542
     76000	   8274.20299539
     77000	   8521.40014067
     78000	   8507.57042249
     79000	   8589.65028151
     80000	   8380.44503455
     81000	   8445.72255179
     82000	   8470.64285229
     83000	   8504.60764624
     84000	   8332.29283656
     85000	   8330.51724897
     86000	   8572.58901828
     87000	   8340.62514655
     88000	   8531.00329289
     89000	   8576.15013082
     90000	   8553.09587098
     91000	   8336.44197959
     92000	   8515.09641060
     93000	   8365.32507014
     94000	   8557.11298527
     95000	   8375.70439649
     96000	   8343.63721253
     97000	   8468.52758719
     98000	   8506.60665029
     99000	   8366.26996859
    100000	   8176.44126761
