  250	   -37.16330000
  500	  -100.83920000
  750	  -118.81250000
 1000	  -166.79810000
 1250	  -100.17430000
 1500	  -162.83550000
 1750	  -163.78250000
 2000	   -66.30810000
 2250	  -108.85400000
 2500	   -59.81420000
 2750	  -155.57800000
 3000	  -153.60800000
 3250	   -52.06800000
 3500	  -132.62860000
 3750	  -129.88360000
 4000	  -146.42270000
 4250	  -128.65280000
 4500	  -160.45880000
 4750	   -80.61480000
 5000	  -133.74290000
 5250	   -84.75010000
 5500	  -151.47640000
 5750	  -104.08820000
 6000	   -72.92230000
 6250	  -191.18410000
 6500	  -138.08810000
 6750	  -230.52040000
 7000	  -209.49140000
 7250	  -219.29020000
 7500	  -204.40010000
 7750	  -164.27490000
 8000	  -160.93910000
 8250	  -183.80300000
 8500	  -104.31330000
 8750	  -198.45570000
 9000	  -213.41740000
 9250	  -151.40090000
 9500	  -183.62380000
 9750	  -113.61130000
10000	  -111.03710000
