  250	     4.95856385
  500	    16.30498900
  750	   -36.54983772
 1000	   -60.86332181
 1250	    11.17225410
 1500	   -16.26570764
 1750	   -13.51432283
 2000	   -22.74788639
 2250	   -54.90324628
 2500	   -11.32515778
 2750	   -16.64924917
 3000	    -1.68932440
 3250	     1.65099052
 3500	     6.09678436
 3750	   -18.76817094
 4000	   -43.98521657
 4250	   -27.76439936
 4500	   -25.27527287
 4750	   -21.67995963
 5000	   -38.44079311
 5250	   -15.61021251
 5500	   -30.98095094
 5750	   -12.69619004
 6000	   -16.36977711
 6250	   -15.39080344
 6500	    -8.42475688
 6750	   -31.12912519
 7000	   -34.95735807
 7250	   -27.46563500
 7500	   -50.60092102
 7750	   -19.26907258
 8000	   -43.16190067
 8250	   -44.28767395
 8500	     8.98274740
 8750	    -9.53362894
 9000	   -22.10102873
 9250	    15.32910395
 9500	   -41.29248312
 9750	   -22.27274003
10000	    -1.75268083
