       250	   2711.50859770
       500	   2738.01897593
       750	   2675.46833511
      1000	   2713.13040580
      1250	   2726.61260481
      1500	   2734.40238522
      1750	   2698.14061180
      2000	   2702.49270870
      2250	   2702.98340901
      2500	   2716.17928172
      2750	   2693.16460250
      3000	   2724.41401215
      3250	   2715.61279376
      3500	   2710.14129695
      3750	   2767.21785240
      4000	   2696.88597192
      4250	   2749.62703615
      4500	   2738.13974010
      4750	   2717.78420350
      5000	   2705.17187676
      5250	   2743.20258896
      5500	   2697.66099555
      5750	   2696.17916422
      6000	   2711.92571101
      6250	   2742.48612433
      6500	   2742.01704048
      6750	   2697.60507615
      7000	   2712.34423493
      7250	   2699.05470630
      7500	   2708.59160559
      7750	   2722.23302637
      8000	   2721.42551869
      8250	   2697.29309549
      8500	   2722.09323476
      8750	   2714.41912344
      9000	   2705.28746610
      9250	   2734.89242006
      9500	   2703.26859138
      9750	   2664.93530390
     10000	   2722.21573592
