       1000.00000000    -287.69980000
       2000.00000000    -292.18710000
       3000.00000000    -267.36440000
       4000.00000000    -261.00530000
       5000.00000000    -278.61820000
       6000.00000000    -274.24220000
       7000.00000000    -264.09840000
       8000.00000000    -287.88580000
       9000.00000000    -236.25070000
      10000.00000000    -254.01930000
      11000.00000000    -183.38770000
      12000.00000000    -202.21540000
      13000.00000000    -250.02630000
      14000.00000000    -236.17120000
      15000.00000000    -239.35530000
      16000.00000000    -272.02790000
      17000.00000000    -256.64800000
      18000.00000000    -230.84590000
      19000.00000000    -222.87580000
      20000.00000000    -230.69780000
      21000.00000000    -256.97800000
      22000.00000000    -262.24260000
      23000.00000000    -240.76810000
      24000.00000000    -236.87420000
      25000.00000000    -228.05830000
      26000.00000000    -210.58900000
      27000.00000000    -222.37020000
      28000.00000000    -218.86090000
      29000.00000000    -243.03550000
      30000.00000000    -240.21850000
      31000.00000000    -250.34020000
      32000.00000000    -208.05670000
      33000.00000000    -248.85810000
      34000.00000000    -212.22450000
      35000.00000000    -247.68180000
      36000.00000000    -185.28870000
      37000.00000000    -244.54340000
      38000.00000000    -250.34630000
      39000.00000000    -242.22480000
      40000.00000000    -238.66630000
      41000.00000000    -237.96930000
      42000.00000000    -259.58350000
      43000.00000000    -256.25300000
      44000.00000000    -217.59640000
      45000.00000000    -227.24260000
      46000.00000000    -194.95790000
      47000.00000000    -246.02810000
      48000.00000000    -264.40050000
      49000.00000000    -267.48920000
      50000.00000000    -268.42020000
      51000.00000000    -286.94060000
      52000.00000000    -257.16410000
      53000.00000000    -284.04600000
      54000.00000000    -293.80960000
      55000.00000000    -268.55360000
      56000.00000000    -264.72500000
      57000.00000000    -273.22100000
      58000.00000000    -265.98280000
      59000.00000000    -292.96410000
      60000.00000000    -318.56720000
      61000.00000000    -304.74650000
      62000.00000000    -309.68200000
      63000.00000000    -325.87150000
      64000.00000000    -314.85170000
      65000.00000000    -285.56390000
      66000.00000000    -307.18950000
      67000.00000000    -316.90550000
      68000.00000000    -338.33460000
      69000.00000000    -327.12900000
      70000.00000000    -323.65810000
      71000.00000000    -304.27290000
      72000.00000000    -318.53850000
      73000.00000000    -324.92150000
      74000.00000000    -355.30580000
      75000.00000000    -357.78080000
      76000.00000000    -347.72850000
      77000.00000000    -362.07810000
      78000.00000000    -358.59890000
      79000.00000000    -360.58060000
      80000.00000000    -345.27070000
      81000.00000000    -353.05500000
      82000.00000000    -339.47180000
      83000.00000000    -360.79080000
      84000.00000000    -345.39770000
      85000.00000000    -322.85630000
      86000.00000000    -364.53770000
      87000.00000000    -369.34500000
      88000.00000000    -344.42960000
      89000.00000000    -347.11030000
      90000.00000000    -350.59520000
      91000.00000000    -362.23090000
      92000.00000000    -360.05060000
      93000.00000000    -333.48690000
      94000.00000000    -400.05990000
      95000.00000000    -363.47750000
      96000.00000000    -325.39520000
      97000.00000000    -354.52700000
      98000.00000000    -364.63200000
      99000.00000000    -356.04660000
     100000.00000000    -317.94330000
