      1000	  56051.41113108
      2000	  56250.13084594
      3000	  56078.76432834
      4000	  56402.30838038
      5000	  56173.00695735
      6000	  55972.37167512
      7000	  56370.38379866
      8000	  56021.83833657
      9000	  55806.23894088
     10000	  56282.44102451
     11000	  55992.77841533
     12000	  56319.58844593
     13000	  56372.98676643
     14000	  56161.21847201
     15000	  56259.79790348
     16000	  56115.24895548
     17000	  56407.19989167
     18000	  56105.11678894
     19000	  56208.64294505
     20000	  56202.94732100
     21000	  55872.44333825
     22000	  56230.90737500
     23000	  56195.96630416
     24000	  56335.55688299
     25000	  56195.59498127
     26000	  55908.02754204
     27000	  56245.54525153
     28000	  56142.67271960
     29000	  56200.53743710
     30000	  56276.62017511
     31000	  56129.15227216
     32000	  56413.37064425
     33000	  56238.81393711
     34000	  56205.67342439
     35000	  56265.71973569
     36000	  55920.54705052
     37000	  56276.11579157
     38000	  56113.80081506
     39000	  56026.05332562
     40000	  56205.61019061
     41000	  56201.86400103
     42000	  56190.33394432
     43000	  56213.65582676
     44000	  56093.57669014
     45000	  56136.85036918
     46000	  56002.98888550
     47000	  56040.12953752
     48000	  56003.64767200
     49000	  55906.71001828
     50000	  56173.08710143
     51000	  56185.48958912
     52000	  56015.66059630
     53000	  56291.47094604
     54000	  56263.07656707
     55000	  56124.83051398
     56000	  56166.05835093
     57000	  56104.75133050
     58000	  56333.16348670
     59000	  56215.58625407
     60000	  56325.41245986
     61000	  55981.86091071
     62000	  55988.90909935
     63000	  55960.13755044
     64000	  56164.68899849
     65000	  56135.51369331
     66000	  56106.92335315
     67000	  56255.04240436
     68000	  56146.48706994
     69000	  56365.50429581
     70000	  56144.44841434
     71000	  56167.10391510
     72000	  56000.29598863
     73000	  55904.50555404
     74000	  56045.32504522
     75000	  56084.63145881
     76000	  56105.87843882
     77000	  56241.73173333
     78000	  56231.75560079
     79000	  55915.21859349
     80000	  56153.22586093
     81000	  56129.60780948
     82000	  56044.94361185
     83000	  56197.59966825
     84000	  56101.73045977
     85000	  56125.81671949
     86000	  55983.76919122
     87000	  56316.53486042
     88000	  56105.74896156
     89000	  56274.79630265
     90000	  56034.84946102
     91000	  56179.28876908
     92000	  56301.51376789
     93000	  56177.99046002
     94000	  56005.93064494
     95000	  56047.76961140
     96000	  56155.13694952
     97000	  56016.29656245
     98000	  56144.99282163
     99000	  56191.18598128
    100000	  56284.10716045
