        10	   2726.79006147
        20	   2707.93812333
        30	   2731.36607517
        40	   2716.97741890
        50	   2744.87201214
        60	   2706.70395895
        70	   2721.21423281
        80	   2745.53039547
        90	   2734.88457021
       100	   2714.30627957
       110	   2726.72155750
       120	   2710.42570838
       130	   2716.38278997
       140	   2721.84091122
       150	   2726.39466411
       160	   2745.75845372
       170	   2716.12662256
       180	   2746.15228007
       190	   2711.05798230
       200	   2745.87392643
       210	   2710.29568126
       220	   2722.91361128
       230	   2739.05910483
       240	   2721.95228768
       250	   2711.50859770
       260	   2746.27307755
       270	   2720.56831588
       280	   2724.61049591
       290	   2712.80359045
       300	   2739.84119987
       310	   2719.58246822
       320	   2718.28167902
       330	   2733.58293713
       340	   2733.67153434
       350	   2737.91187638
       360	   2714.98923748
       370	   2700.30838536
       380	   2722.13085778
       390	   2725.61276878
       400	   2719.01033020
       410	   2730.08054490
       420	   2747.54097922
       430	   2708.78812606
       440	   2742.72385477
       450	   2708.48392319
       460	   2729.36247127
       470	   2708.39133897
       480	   2698.17621011
       490	   2720.99407617
       500	   2738.01897593
       510	   2718.99861072
       520	   2713.95491059
       530	   2741.57312283
       540	   2707.54577536
       550	   2727.14877119
       560	   2706.36938179
       570	   2756.70302589
       580	   2735.00687043
       590	   2706.48386714
       600	   2713.35641173
       610	   2734.50929927
       620	   2712.56895623
       630	   2688.45605121
       640	   2745.08024605
       650	   2721.64886248
       660	   2700.54894715
       670	   2707.52896819
       680	   2698.32173825
       690	   2715.31969542
       700	   2688.17117776
       710	   2668.57474848
       720	   2719.87314955
       730	   2693.17262522
       740	   2719.91791606
       750	   2675.46833511
       760	   2713.91654520
       770	   2712.37687746
       780	   2705.29564535
       790	   2710.32415451
       800	   2719.71456224
       810	   2745.93686528
       820	   2719.74300459
       830	   2735.78211546
       840	   2728.52920044
       850	   2692.73500973
       860	   2690.98516432
       870	   2713.49150120
       880	   2694.88617861
       890	   2685.25940948
       900	   2717.17827939
       910	   2719.49801299
       920	   2706.41227009
       930	   2706.43147339
       940	   2729.59648170
       950	   2711.85534027
       960	   2687.25991134
       970	   2683.89024323
       980	   2705.98820774
       990	   2725.58976092
      1000	   2713.13040580
      1010	   2721.08953464
      1020	   2688.01660241
      1030	   2705.50003256
      1040	   2720.63643446
      1050	   2709.25222976
      1060	   2672.61584201
      1070	   2718.78112493
      1080	   2707.73320977
      1090	   2740.51373869
      1100	   2706.13359288
      1110	   2710.79117947
      1120	   2703.15597944
      1130	   2700.90523081
      1140	   2708.32099776
      1150	   2700.89190564
      1160	   2725.56606205
      1170	   2736.88487848
      1180	   2701.13667284
      1190	   2687.15434853
      1200	   2721.86035620
      1210	   2716.10406645
      1220	   2703.52964637
      1230	   2711.65488579
      1240	   2754.29769337
      1250	   2726.61260481
      1260	   2732.50319786
      1270	   2682.81256239
      1280	   2747.19814724
      1290	   2763.82936153
      1300	   2709.98341464
      1310	   2713.25957202
      1320	   2754.71418590
      1330	   2707.67477330
      1340	   2718.12132238
      1350	   2709.58066846
      1360	   2734.87784470
      1370	   2709.85387764
      1380	   2730.17540927
      1390	   2728.90518345
      1400	   2737.17587481
      1410	   2728.16681613
      1420	   2717.47528553
      1430	   2738.50281549
      1440	   2719.62913083
      1450	   2763.00855280
      1460	   2744.74486361
      1470	   2692.26560069
      1480	   2724.54799077
      1490	   2713.88611598
      1500	   2734.40238522
      1510	   2706.03928992
      1520	   2717.99863847
      1530	   2736.96635759
      1540	   2743.10571868
      1550	   2756.14711793
      1560	   2751.46025632
      1570	   2724.09636837
      1580	   2732.58243363
      1590	   2719.92492038
      1600	   2714.83883253
      1610	   2763.90856192
      1620	   2729.74380654
      1630	   2727.56267695
      1640	   2724.86088961
      1650	   2718.33253052
      1660	   2738.03504644
      1670	   2707.71846614
      1680	   2688.74820249
      1690	   2734.16294777
      1700	   2769.00813940
      1710	   2746.51239897
      1720	   2718.28171063
      1730	   2714.28432810
      1740	   2739.72214956
      1750	   2698.14061180
      1760	   2733.29274014
      1770	   2718.45438945
      1780	   2727.56187280
      1790	   2708.07442739
      1800	   2734.21160716
      1810	   2741.14781307
      1820	   2720.69756286
      1830	   2701.65600309
      1840	   2689.52789883
      1850	   2715.61657587
      1860	   2719.77868922
      1870	   2716.17855166
      1880	   2714.25034715
      1890	   2722.66520444
      1900	   2731.61944927
      1910	   2692.81445191
      1920	   2698.11847359
