   1000.00000000     245.61263901
   2000.00000000     408.06591345
   3000.00000000     219.94507662
   4000.00000000     309.75972667
   5000.00000000     272.50865627
   6000.00000000     336.95621710
   7000.00000000     264.18950454
   8000.00000000     290.75510901
   9000.00000000     254.40126488
  10000.00000000     327.76247092
  11000.00000000     294.57261511
  12000.00000000     306.11093420
  13000.00000000     313.06418614
  14000.00000000     227.47090394
  15000.00000000     214.68784590
  16000.00000000     411.68739308
  17000.00000000     230.94579900
  18000.00000000     279.44866154
  19000.00000000     228.67939593
  20000.00000000     365.56544752
  21000.00000000     266.41368497
  22000.00000000     220.18012822
  23000.00000000     227.69596087
  24000.00000000     357.32903953
  25000.00000000     248.29686326
  26000.00000000     201.55206034
  27000.00000000     287.54765957
  28000.00000000     277.11028526
  29000.00000000     258.52897943
  30000.00000000     343.76735237
  31000.00000000     271.10477335
  32000.00000000     319.50018242
  33000.00000000     254.37934368
  34000.00000000     307.30660965
  35000.00000000     442.02141718
  36000.00000000     190.74540841
  37000.00000000     293.62843951
  38000.00000000     212.48242273
  39000.00000000     267.38801967
  40000.00000000     286.45605699
  41000.00000000     299.65196352
  42000.00000000     237.34675090
  43000.00000000     253.75402651
  44000.00000000     231.01297645
  45000.00000000     314.07111162
  46000.00000000     343.13679125
  47000.00000000     251.82322380
  48000.00000000     212.42377246
  49000.00000000     291.95762719
  50000.00000000     209.55800860
  51000.00000000     204.44208859
  52000.00000000     286.69650276
  53000.00000000     314.08069858
  54000.00000000     243.55391233
  55000.00000000     227.24046639
  56000.00000000     381.42007494
  57000.00000000     210.22900796
  58000.00000000     327.17212056
  59000.00000000     297.62854738
  60000.00000000     274.27524525
  61000.00000000     289.45523045
  62000.00000000     294.30967584
  63000.00000000     366.96542786
  64000.00000000     262.03896289
  65000.00000000     344.67418482
  66000.00000000     329.06587196
  67000.00000000     273.82667355
  68000.00000000     301.18455902
  69000.00000000     368.00234454
  70000.00000000     319.87003953
  71000.00000000     291.15977780
  72000.00000000     290.28343086
  73000.00000000     242.65345870
  74000.00000000     324.60098771
  75000.00000000     291.28570741
  76000.00000000     254.70545918
  77000.00000000     333.30447239
  78000.00000000     225.21713514
  79000.00000000     326.19936076
  80000.00000000     281.49750063
  81000.00000000     278.94223013
  82000.00000000     291.42233795
  83000.00000000     206.03342744
  84000.00000000     206.93365419
  85000.00000000     167.04803967
  86000.00000000     316.69237640
  87000.00000000     241.17440101
  88000.00000000     244.45292664
  89000.00000000     271.11077018
  90000.00000000     137.02143294
  91000.00000000     318.42552618
  92000.00000000     228.98734711
  93000.00000000     133.66460912
  94000.00000000     279.63404764
  95000.00000000     184.11546525
  96000.00000000     246.22826612
  97000.00000000     291.66030854
  98000.00000000     329.11852543
  99000.00000000     274.27589843
 100000.00000000     235.98602823
