#Frame   ETOTAL_00008  EBOND_00009 EANGLE_00010 EDIHEDRAL_00011  E14LJ_00012 E14ELEC_00013    ELJ_00014  EELEC_00015
       1   -3952.6659    1234.8081    3284.6578       5444.6161    1459.3213    18430.3643   -3277.6535  -30528.7799
       2   -4308.4910    1278.2448    3282.4025       5403.4319    1464.4568    18466.7795   -3257.6162  -30946.1903
       3   -4589.6747    1265.5333    3150.5270       5397.0676    1465.2821    18543.5571   -3255.2090  -31156.4328
       4   -4297.0913    1225.0403    3199.9370       5391.6759    1479.9297    18432.5669   -3245.8735  -30780.3676
       5   -4506.2756    1255.9591    3227.9762       5394.7996    1472.7092    18514.8591   -3321.3971  -31051.1816
       6   -4413.8783    1252.9056    3256.3795       5421.3396    1472.5390    18475.8414   -3266.2442  -31026.6393
       7   -4396.1896    1217.7213    3282.3965       5401.2164    1480.7935    18711.1775   -3271.4318  -31218.0631
       8   -4592.0865    1226.1271    3228.1072       5430.8986    1462.6048    18527.4586   -3282.7320  -31184.5508
       9   -4538.0936    1241.5352    3241.9126       5363.1502    1484.7912    18617.2778   -3227.7982  -31258.9624
      10   -4394.4477    1275.7372    3257.2487       5406.5685    1451.1458    18571.9918   -3285.0330  -31072.1067
      11   -4477.2513    1187.8314    3236.2682       5380.3954    1461.5809    18626.1937   -3238.2571  -31131.2637
      12   -4364.6242    1232.7137    3168.2017       5420.7684    1499.1440    18486.2816   -3248.3047  -30923.4289
      13   -4287.1298    1242.0976    3290.8284       5411.4541    1454.7498    18543.6502   -3260.6996  -30969.2103
      14   -4401.5181    1205.7353    3235.7374       5408.3242    1462.5142    18679.8835   -3232.9783  -31160.7343
      15   -4353.5516    1243.8858    3222.3617       5403.3107    1445.9922    18631.6102   -3239.7736  -31060.9387
      16   -4387.6716    1261.8824    3261.4814       5426.1077    1476.1982    18652.8840   -3277.1274  -31189.0979
      17   -4453.0266    1246.5307    3195.9711       5367.6056    1483.5466    18537.6841   -3243.3108  -31041.0539
      18   -4634.4978    1241.9901    3238.1377       5361.6706    1431.6049    18543.7779   -3301.7148  -31149.9642
      19   -4365.0415    1281.6674    3245.9218       5388.0371    1433.0266    18491.4952   -3215.1870  -30990.0027
      20   -4387.0745    1222.6465    3257.5629       5399.0394    1470.9518    18584.1574   -3266.0155  -31055.4171
      21   -4486.8488    1245.3831    3249.3905       5389.9700    1443.5623    18512.8704   -3263.9684  -31064.0567
      22   -4466.7869    1228.4454    3227.8742       5440.4278    1448.7021    18603.0619   -3264.4032  -31150.8951
      23   -4449.0433    1213.7032    3167.3927       5401.4531    1486.7773    18544.2529   -3303.8098  -30958.8128
      24   -4394.3927    1257.6999    3234.4086       5374.8377    1477.6178    18550.7758   -3259.1918  -31030.5408
      25   -4553.3146    1222.0360    3190.8552       5378.0959    1445.5142    18474.9454   -3289.1383  -30975.6228
      26   -4389.3253    1264.3009    3222.3227       5383.1864    1472.1740    18530.0658   -3252.8002  -31008.5750
      27   -4406.6077    1257.8698    3247.8162       5388.8000    1503.7062    18588.4246   -3276.1088  -31117.1156
      28   -4517.0116    1229.2128    3224.9002       5374.5444    1468.5127    18488.3313   -3268.9194  -31033.5935
      29   -4431.4072    1265.1091    3186.1309       5365.3225    1488.6660    18608.3432   -3287.2811  -31057.6978
      30   -4432.2720    1260.0102    3227.8768       5404.7152    1464.8465    18482.3743   -3239.7108  -31032.3842
      31   -4649.4081    1227.1146    3189.0451       5353.4846    1481.5997    18475.7966   -3262.1794  -31114.2692
      32   -4503.7706    1276.8763    3242.6340       5384.5624    1450.3552    18440.8398   -3276.3283  -31022.7100
      33   -4558.6938    1291.2677    3278.7119       5402.8522    1442.8951    18469.0966   -3290.3314  -31153.1859
      34   -4408.1298    1308.0645    3329.6212       5383.4412    1462.2172    18412.7710   -3257.5415  -31046.7034
      35   -4407.0070    1264.3676    3362.4230       5330.5808    1473.5094    18462.5989   -3270.3880  -31030.0987
      36   -4811.5032    1225.5906    3174.9062       5342.6171    1448.2649    18572.9919   -3266.0796  -31309.7944
      37   -4492.8862    1219.7569    3222.6060       5389.7744    1465.8265    18431.5991   -3225.0309  -30997.4181
      38   -4555.2932    1261.5677    3292.7379       5402.3725    1471.6728    18424.3362   -3309.5366  -31098.4437
      39   -4485.1326    1253.2404    3279.0875       5376.7622    1477.3441    18545.6688   -3241.9173  -31175.3182
      40   -4512.9673    1273.8591    3288.1762       5348.0775    1457.3810    18511.5323   -3286.4387  -31105.5548
      41   -4656.6763    1219.1833    3233.1948       5360.4979    1443.0894    18537.0524   -3292.3882  -31157.3059
      42   -4573.8381    1256.5473    3320.3197       5372.0648    1468.5699    18510.4010   -3290.0944  -31211.6464
      43   -4641.1214    1195.0420    3154.6491       5387.5935    1473.9853    18542.7206   -3235.2491  -31159.8628
      44   -4359.9735    1277.9774    3238.8386       5399.0873    1465.0293    18499.8444   -3226.0805  -31014.6699
      45   -4524.7230    1257.7361    3216.8577       5400.7507    1485.7400    18643.5602   -3288.9902  -31240.3775
      46   -4517.5432    1191.8750    3247.9984       5385.5128    1479.4816    18454.8938   -3291.3612  -30985.9437
      47   -4647.4578    1265.6201    3229.9979       5358.9862    1456.2923    18386.1827   -3264.9650  -31079.5719
      48   -4463.2161    1240.3174    3286.4242       5365.3591    1454.6755    18398.1799   -3237.8189  -30970.3533
      49   -4354.7683    1224.5465    3211.9755       5377.3342    1455.9253    18495.3619   -3262.3349  -30857.5769
      50   -4312.9549    1265.3883    3279.8146       5365.0888    1473.9846    18484.8065   -3229.3383  -30952.6994
      51   -4432.1754    1247.6197    3228.1990       5381.9541    1497.0788    18458.4736   -3266.4848  -30979.0158
      52   -4399.5442    1206.1354    3215.6672       5400.6691    1487.6939    18491.1954   -3223.6104  -30977.2947
      53   -4403.4788    1288.7824    3151.4062       5384.3624    1479.4374    18542.6892   -3281.7782  -30968.3781
      54   -4292.0571    1283.7850    3297.7166       5381.9629    1488.7313    18528.1002   -3273.0169  -30999.3364
      55   -4305.4143    1286.4001    3237.8188       5359.4957    1466.8837    18382.0430   -3228.9648  -30809.0909
      56   -4526.6804    1261.7714    3252.3420       5379.8082    1439.0420    18414.7200   -3236.1524  -31038.2115
      57   -4535.2673    1241.4455    3218.3413       5320.7928    1449.5556    18489.0193   -3299.0117  -30955.4102
      58   -4362.1102    1291.9382    3237.2512       5399.2032    1434.2539    18426.0725   -3251.1319  -30899.6974
      59   -4342.6391    1246.8503    3172.3840       5401.8065    1471.5382    18411.8589   -3205.9591  -30841.1180
      60   -4688.3766    1219.2826    3176.5225       5404.9182    1454.8834    18378.0885   -3241.6181  -31080.4537
      61   -4398.5945    1286.3015    3244.2162       5371.8083    1435.4187    18392.6084   -3294.8849  -30834.0627
      62   -4455.2712    1285.9253    3176.7423       5408.9438    1480.5852    18476.3543   -3273.3846  -31010.4376
      63   -4633.3444    1243.1689    3234.2953       5351.1350    1440.8126    18433.0129   -3230.7930  -31104.9762
      64   -4666.6377    1297.7598    3193.2102       5394.5413    1453.4679    18483.2391   -3310.7809  -31178.0750
      65   -4438.8135    1245.9494    3276.1189       5370.7642    1468.2302    18440.3254   -3276.7368  -30963.4648
      66   -4539.0665    1263.3389    3199.5206       5389.8173    1479.5027    18478.9774   -3260.1044  -31090.1191
      67   -4418.5306    1240.5327    3176.1632       5375.6247    1465.6870    18405.2625   -3241.5395  -30840.2611
      68   -4389.7231    1217.2185    3252.1483       5357.9524    1463.0194    18394.5158   -3285.6785  -30788.8990
      69   -4446.5281    1248.3099    3215.5902       5402.8186    1452.1071    18432.6949   -3301.0728  -30896.9759
      70   -4483.2025    1217.7892    3276.5153       5376.4148    1480.5843    18678.7238   -3269.8003  -31243.4296
      71   -4317.5362    1259.4791    3213.4945       5413.2476    1458.9552    18468.8783   -3229.4960  -30902.0949
      72   -4626.4990    1213.5285    3140.0899       5356.9702    1501.3097    18661.1422   -3269.0599  -31230.4796
      73   -4452.5024    1252.4897    3310.1573       5398.0870    1476.9136    18577.9383   -3273.9551  -31194.1332
      74   -4396.1740    1198.6367    3255.8377       5368.3577    1463.8302    18389.4191   -3306.3573  -30765.8982
      75   -4246.8782    1302.7564    3276.8945       5374.7124    1449.2701    18512.8172   -3264.6165  -30898.7123
      76   -4330.2885    1248.4966    3205.3591       5332.0174    1469.1832    18371.0986   -3264.0042  -30692.4394
      77   -4368.4670    1248.1570    3301.4153       5438.6440    1455.4951    18410.6217   -3283.5143  -30939.2860
      78   -4374.8546    1260.0089    3331.9127       5382.3682    1455.2826    18379.4437   -3222.0042  -30961.8665
      79   -4612.2017    1257.8194    3226.8591       5357.3500    1484.3506    18394.1978   -3209.7575  -31123.0213
      80   -4390.4584    1273.6322    3268.9882       5375.0226    1481.7596    18361.8681   -3261.3155  -30890.4136
      81   -4493.7947    1279.1117    3211.6149       5371.4103    1462.3652    18425.2058   -3257.1313  -30986.3712
      82   -4549.8785    1213.0075    3212.1623       5387.0435    1463.4906    18533.3065   -3301.2282  -31057.6607
      83   -4481.5243    1269.5041    3243.0342       5373.3926    1465.1871    18526.5706   -3284.8071  -31074.4059
      84   -4344.6621    1265.0065    3237.7551       5386.3424    1476.6963    18485.7788   -3263.5257  -30932.7155
      85   -4472.8751    1220.9985    3255.2407       5377.2592    1466.8231    18406.4723   -3259.9553  -30939.7135
      86   -4448.0645    1283.1737    3292.0600       5357.7846    1440.9673    18461.0902   -3212.0659  -31071.0745
      87   -4267.4716    1292.3951    3229.0620       5333.0333    1453.4617    18425.2991   -3253.1711  -30747.5518
      88   -4673.4490    1201.6000    3167.9032       5347.9310    1465.8154    18446.3452   -3247.6288  -31055.4149
      89   -4473.4018    1225.8146    3240.5114       5392.7149    1477.1409    18363.0700   -3265.5889  -30907.0646
      90   -4640.6572    1260.1517    3158.7068       5371.0018    1445.0452    18436.9275   -3262.1578  -31050.3324
      91   -4220.8958    1295.5877    3274.6373       5372.8352    1436.3486    18410.9668   -3228.9194  -30782.3521
      92   -4413.8030    1255.0575    3298.1810       5361.0169    1471.2815    18416.7649   -3255.3002  -30960.8046
      93   -4395.8959    1244.5201    3304.1840       5380.0002    1449.9754    18337.8223   -3233.3608  -30879.0371
      94   -4604.3980    1232.8580    3218.5683       5407.1744    1466.4118    18523.0589   -3214.1079  -31238.3616
      95   -4483.3842    1201.6675    3154.0328       5343.6544    1470.7630    18364.5887   -3237.2200  -30780.8707
